year,province,cause,weather,deaths,seriousInjuries,minorInjuries,totalInjuries,latitude,longitude
2025,"ภูเก็ต","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",0,0,1,1,7.997202317,98.30951583
2025,"สกลนคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,16.85721848,103.9327441
2025,"ชลบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,13.25269257,100.9922802
2025,"ชลบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,13.30329982,101.1226226
2025,"นครราชสีมา","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,2,2,15.08064571,102.2272741
2025,"สุราษฎร์ธานี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,9.038220073,99.079303
2025,"สุพรรณบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,14.90152578,100.0620984
2025,"สกลนคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,17.32701292,103.8895444
2025,"ยะลา","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,6.517596184,101.1680558
2025,"เชียงราย","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,2,0,2,19.56085172,99.96460604
2025,"ราชบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,13.587803,99.729524
2025,"พิษณุโลก","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",1,0,0,0,16.75823778,100.2153365
2025,"สกลนคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,17.73836942,103.7055688
2025,"นนทบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,13.842747,100.384159
2025,"พะเยา","หลับใน","แจ่มใส",0,0,0,0,19.32458682,99.8347598
2025,"เพชรบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",1,0,0,0,12.71620096,99.91853938
2025,"กาญจนบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,2,0,2,14.56722216,99.75309272
2025,"สมุทรปราการ","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",1,0,0,0,13.59932443,100.7191041
2025,"สิงห์บุรี","หลับใน","แจ่มใส",0,0,2,2,14.94555282,100.3853599
2025,"ภูเก็ต","เมาสุรา","แจ่มใส",0,0,1,1,7.787876116,98.31710509
2025,"สุพรรณบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,14.4594165,100.0876352
2025,"เลย","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,17.49185828,101.7050668
2025,"ลพบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,14.87117336,100.6374039
2025,"มุกดาหาร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,16.36624523,104.8730682
2025,"สตูล","หลับใน","แจ่มใส",1,0,0,0,6.834621,99.930371
2025,"ลพบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,14.87371467,100.6365064
2025,"ชัยภูมิ","หลับใน","แจ่มใส",0,1,6,7,15.8638718,102.0820843
2025,"สุราษฎร์ธานี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,9.199466378,99.67727602
2025,"กำแพงเพชร","อุปกรณ์ยานพาหนะบกพร่อง","แจ่มใส",0,0,0,0,16.63545688,99.56422895
2025,"กรุงเทพมหานคร","หลับใน","แจ่มใส",0,0,0,0,13.88283795,100.5841998
2025,"ภูเก็ต","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",0,0,1,1,7.816204298,98.3394599
2025,"ลำปาง","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,18.28786736,99.4438836
2025,"ชลบุรี","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",0,0,2,2,13.36631658,101.2743861
2025,"ชลบุรี","หลับใน","แจ่มใส",0,0,0,0,13.30816304,101.0022819
2025,"กรุงเทพมหานคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,1,1,2,13.67618374,100.4624297
2025,"พะเยา","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",0,0,1,1,19.19570078,99.87718374
2025,"สุราษฎร์ธานี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",1,0,0,0,9.126888767,99.15993151
2025,"สุราษฎร์ธานี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",7,0,0,0,9.446376379,99.15222066
2025,"สตูล","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",0,0,1,1,6.759086568,100.0183299
2025,"กรุงเทพมหานคร","หลับใน","แจ่มใส",0,0,0,0,13.78635683,100.4632585
2025,"ชลบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,13.34312661,101.0408369
2025,"ชัยภูมิ","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,16.23560416,102.1953777
2025,"สุพรรณบุรี","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",0,0,1,1,14.61393396,100.1532742
2025,"ตรัง","ยางเสื่อมสภาพ/ยางแตก","แจ่มใส",0,0,2,2,7.982564646,99.61523108
2025,"ระยอง","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,12.7483675,101.1961574
2025,"ฉะเชิงเทรา","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",1,0,0,0,13.69002987,101.2170826
2025,"สระแก้ว","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,13.7866577,102.1586117
2025,"ระยอง","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,12.76691946,101.1779976
2025,"อ่างทอง","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,14.50238049,100.4298162
2025,"สุพรรณบุรี","หลับใน","แจ่มใส",0,0,1,1,14.092846,99.778026
2025,"ชลบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",1,0,0,0,12.66598645,100.9366476
2025,"สิงห์บุรี","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",0,0,1,1,14.828555,100.441248
2025,"ลำปาง","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,18.46687371,99.8030593
2025,"ลพบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,15.01748,100.732684
2025,"ลำพูน","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",1,0,0,0,18.07687874,98.8948904
2025,"ลพบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,14.79786184,100.7143736
2025,"สระบุรี","ยางเสื่อมสภาพ/ยางแตก","แจ่มใส",0,0,0,0,14.52122632,100.9292762
2025,"ภูเก็ต","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,7.907117511,98.39044467
2025,"เพชรบูรณ์","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",0,0,0,0,16.78043406,101.6619307
2025,"นครสวรรค์","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,3,3,15.59801485,100.3387895
2025,"สุรินทร์","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",0,0,1,1,14.96409962,103.8535734
2025,"ตาก","ขับรถย้อนศร","แจ่มใส",0,0,1,1,16.72224229,98.57115179
2025,"นครศรีธรรมราช","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,8.413524778,99.58081043
2025,"อุบลราชธานี","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",0,0,6,6,15.34687579,104.8266693
2025,"กระบี่","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",1,0,0,0,8.450291246,98.85706186
2025,"นนทบุรี","ขับรถตามกระชั้นชิด","แจ่มใส",0,0,1,1,13.822837,100.371239
2025,"เพชรบุรี","ถนนลื่น","ภัยธรรมชาติ เช่น พายุ น้ำท่วม",0,0,1,1,13.267004,99.940344
2025,"ยโสธร","หลับใน","แจ่มใส",0,0,0,0,15.83653614,104.1087067
2025,"อุทัยธานี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,15.42817172,99.6165866
2025,"อุตรดิตถ์","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,17.68730133,100.2672118
2025,"นครสวรรค์","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,15.28738692,100.4288752
2025,"นครราชสีมา","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",2,0,1,1,15.30024024,101.8127529
2025,"อุดรธานี","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",0,0,1,1,17.51231661,102.7986713
2025,"กระบี่","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,8.066889,98.744208
2025,"ลพบุรี","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",0,0,0,0,14.95454818,100.5872653
2025,"สระแก้ว","หลับใน","แจ่มใส",0,0,2,2,14.08049028,102.6907875
2025,"พัทลุง","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,1,0,1,7.803530162,99.84855384
